"Income"	"Age"	"Dependents"	"Occupation"	"City_Tier"	"Rent"	"Loan_Repayment"	"Insurance"	"Groceries"	"Transport"	"Eating_Out"	"Entertainment"	"Utilities"	"Healthcare"	"Education"	"Miscellaneous"
85139.9776939404	52	1	"Student"	"Tier_1"	25541.9933081821	0	3492.17873875901	12185.1039774301	5691.9279485125	2656.00777915036	3088.23662145297	6671.19342269395	3104.08719950673	5129.91191210487	1251.14333415725
11660.8426079374	51	1	"Self_Employed"	"Tier_2"	2332.16852158748	0	392.794264377118	1443.5272651312	664.960128630689	489.984346414382	285.387955446753	790.437255577505	404.014514072428	887.413487692839	274.147945053204
30559.6606075493	62	1	"Student"	"Tier_3"	4583.9490911324	0	1415.00603397086	3705.1273937486	1735.27472519019	1514.53406846768	1119.35756917666	1370.25448176595	1007.2733129263	2426.78986310531	372.087723449813
68712.4461308644	53	4	"Student"	"Tier_1"	20613.7338392593	10716.7819100616	2658.46566844678	9343.45582702388	5182.10847337754	2126.23811129443	2439.48201231091	3672.38673751702	3248.39579011888	5506.82735120799	867.641338633585
83897.6647075916	61	0	"Self_Employed"	"Tier_1"	25169.2994122775	0	3469.2665905189	10711.4676889933	5912.93895696441	3327.95768503038	2978.4596952587	6342.26476785746	3731.79937828915	0	2062.82261409135
26135.2041059967	36	1	"Retired"	"Tier_3"	3920.28061589951	0	868.858840063511	3012.70868314909	1932.47590793368	1155.98935847089	1181.36771739795	1507.85497411725	1290.57134320164	2382.18940141728	588.560739805243
67982.7316953525	56	4	"Retired"	"Tier_3"	10197.4097543029	0	1824.86389500676	7942.63944631016	3673.97197392703	1539.9736484659	3189.89206566304	4754.60781507811	2490.2702322171	4365.19040196834	1762.23026988933
60768.0301950802	43	0	"Professional"	"Tier_2"	12153.606039016	6745.08434431582	2073.89362304664	6928.29272893502	3510.89424302767	1860.04589489754	2843.75000058518	4107.2142475233	2232.44992965353	0	1524.11761189489
65967.1878137318	51	1	"Professional"	"Tier_1"	19790.1563441195	6809.91669338461	1915.37152918068	8903.46980874372	3817.41729654387	1453.52213588453	2625.51762386098	3963.66766822855	2514.09392262758	4516.64154522142	1407.7238791542
17565.2052980074	32	1	"Retired"	"Tier_1"	5269.56158940221	0	860.496562057414	2124.04611667844	1117.00893293138	396.35411171281	852.900619606554	1015.92226831305	871.992098236683	1090.94938714259	306.04482247367
30765.3984486878	43	0	"Student"	"Tier_1"	9229.61953460635	0	1317.4071027205	4068.9498385096	2209.64766104023	1463.13150794166	1101.78110136879	2363.11266097212	1263.48735452525	0	442.491240870958
18013.7164978732	28	4	"Student"	"Tier_2"	3602.74329957465	0	481.109623324164	1922.68938858443	1302.48396209639	558.690665029196	602.837272230596	1262.98950042906	814.347616529891	1012.77068184959	363.210955494736
22826.0541231236	63	4	"Student"	"Tier_2"	4565.21082462472	1283.22489160458	869.249247343504	2851.46656979308	1446.59641875281	639.713934320075	942.775263356866	1816.96460933402	708.596664768435	2218.66034683357	484.291486100345
25374.5404283184	44	0	"Retired"	"Tier_1"	7612.36212849551	2002.43856648067	802.245841884466	3796.42703882122	1770.99911203573	1104.5285030896	886.504498547052	1413.40225711328	983.31317370396	0	407.924320926307
108144.984876925	49	4	"Student"	"Tier_1"	32443.4954630775	0	4770.10322320294	13922.0341654635	6816.70666392226	5064.58254097703	3988.28736428571	5203.71509883384	4088.97935855728	9817.60523198034	2928.35120568349
44278.2225445596	47	4	"Self_Employed"	"Tier_3"	6641.73338168394	2214.09397355683	1635.7546606003	4803.1655759099	2666.96987080022	1145.72049488219	1151.04716695227	2376.87706442339	1575.12982572311	4214.17391529701	455.582743969629
134976.004905386	26	4	"Self_Employed"	"Tier_1"	40492.8014716158	0	4489.36088541869	17024.5539323774	6904.08023907031	3042.86969763656	5036.60471765942	10198.1628527847	5069.42219033331	10659.573577381	2760.04437713507
15803.3365819606	31	4	"Student"	"Tier_2"	3160.66731639212	0	359.47048433072	1636.80286129331	1172.8178890178	509.987223111028	446.873311036433	867.987440542826	489.65797701212	850.478531549437	343.393559390231
41491.1734691651	47	2	"Professional"	"Tier_2"	8298.23469383302	0	1885.80087049552	4940.58455675641	2358.60652679885	1127.76787952453	1671.28053975716	2511.92210161892	1805.23161076557	3726.0159463701	1120.1379675425
16990.3202985791	59	1	"Professional"	"Tier_1"	5097.09608957372	0	383.948038928977	1865.54930268423	1079.23607630891	757.944448479573	642.056106999539	929.046006669007	625.70503084779	1594.05537694407	274.126375038732
18336.38860483	48	0	"Retired"	"Tier_2"	3667.27772096601	1125.03394318722	529.43945232679	1876.0154814758	1046.07181512478	912.768009514626	702.927169447942	1038.09830383274	630.194451328703	0	361.356518335326
15082.0692382869	51	1	"Student"	"Tier_1"	4524.62077148606	834.760110441467	417.52454551213	2010.70232132171	1180.6185335441	692.309253506185	453.758169269455	945.030295247001	543.198422743238	1478.0540023066	232.826934839188
14045.4691127833	35	4	"Student"	"Tier_2"	2809.09382255666	0	597.907816641569	1863.80751333033	935.740605352645	485.348557926495	583.341693518742	765.165224425597	691.265736575754	853.378935675111	273.63500986174
8716.95418320425	34	4	"Student"	"Tier_3"	1307.54312748064	696.409611755542	374.358239643891	965.924127581777	453.736182172058	275.258500467059	174.76760182266	464.494536240578	425.70491229737	748.312915976613	252.789204018874
40185.7628606988	55	0	"Retired"	"Tier_2"	8037.15257213976	3955.80082880323	1622.22102199703	5502.90730199293	2602.44413573197	1167.17841069829	1206.99580419897	2744.16762349413	1655.61525512298	0	762.398678772421
8236.04460401661	60	4	"Retired"	"Tier_2"	1647.20892080332	1246.25863977956	310.000816126924	1146.19885596401	558.421279291945	377.593778521897	240.280315058388	492.934006796792	372.006864650829	684.995128914036	105.169328054153
27721.8432133069	26	2	"Self_Employed"	"Tier_2"	5544.36864266139	4113.85546570752	603.987859844277	3061.73197458546	1459.60994923177	1326.37924935678	962.474228061465	1325.48212859399	957.566109086337	2663.5014638548	568.112125165077
21374.307914807	36	4	"Self_Employed"	"Tier_3"	3206.14618722105	0	615.078216815594	2433.3812883725	1523.02571613516	677.034197253847	429.937251183954	1448.50649797243	828.193297522242	2116.5890999788	236.085012975966
78973.5155200311	34	2	"Self_Employed"	"Tier_3"	11846.0273280047	0	3242.79883878584	9310.82056859847	5802.31938145542	3943.17854164142	3029.301846445	4244.91517039934	3344.86388819423	6818.88370256922	1849.4369560818
8810.71971405988	39	3	"Professional"	"Tier_2"	1762.14394281198	0	390.968485724693	1175.28448951368	655.63070730496	257.434616657512	398.523387409403	691.981946849549	371.050642269479	601.529631449052	137.362284551574
4828.84096954182	21	3	"Student"	"Tier_2"	965.768193908364	931.436735930612	200.279312976203	521.695579747178	355.081901789799	127.463281914999	116.691070153312	195.931933434062	229.414141395436	320.892001032506	118.490149768659
21419.7879197682	20	4	"Professional"	"Tier_2"	4283.95758395365	2126.02715968564	587.95163417752	2927.14781481848	1426.10895660095	493.548915477248	506.648253896674	1344.75138783498	735.558356466741	1947.07302797736	256.821533177225
17472.4085030573	28	4	"Retired"	"Tier_1"	5241.7225509172	2825.71809852208	432.988909345459	1752.47544960123	1090.47005067523	458.453630144422	573.017277766184	1216.28033618501	533.198848418272	1092.9202758239	480.841483949351
17146.6381863795	27	2	"Student"	"Tier_1"	5143.99145591385	1049.9280031728	807.103481620747	1780.45958010502	931.695116855375	429.323855487975	692.804560692113	1074.24801837837	625.726861872925	1146.40796785085	218.340157012305
18379.7126313557	49	4	"Retired"	"Tier_2"	3675.94252627115	0	445.033569707228	2124.85258438073	1105.93339615613	518.756308049106	768.243721037516	1019.64066357579	866.113974312315	1723.60482359246	218.151636972175
11843.3947431589	48	0	"Retired"	"Tier_1"	3553.01842294767	0	374.494520501219	1742.56192873096	704.861058074412	314.285455272179	450.868751267484	624.161311495853	434.045226632553	0	225.433396168196
18184.6702768933	59	3	"Retired"	"Tier_2"	3636.93405537866	2783.89272752051	383.557331657813	1926.47644924144	983.545472362245	748.164409424795	569.674955101034	1278.3302898662	604.182667174102	1261.40206403055	457.322717181078
28401.4496400731	26	4	"Student"	"Tier_2"	5680.28992801462	0	1159.15969654985	3790.4419703331	1787.94948556528	1370.48858526889	1324.36926695759	1277.14020009515	1363.61664235168	2811.95075785779	564.785011134351
12208.0388583649	34	0	"Self_Employed"	"Tier_1"	3662.41165750946	1590.38679022965	576.274027671806	1825.23144584104	658.090078459792	461.827547150984	600.7386542272	819.881633521782	488.226931984701	0	253.531678530414
12164.5273893695	34	3	"Self_Employed"	"Tier_3"	1824.67910840543	0	606.573408693879	1651.34404656326	709.215190735043	530.820977699943	519.386286573264	635.24053721057	384.269816825379	1112.44263249602	218.751712310643
26382.2777146195	34	1	"Retired"	"Tier_1"	7914.68331438584	4667.3811369934	641.490619406004	2835.23689850671	1809.06310831952	634.011552139121	783.877721192084	1919.62089342538	931.067432326104	2261.10728897355	297.854586551951
56036.5717950463	23	0	"Professional"	"Tier_2"	11207.3143590093	0	2136.9702868674	5635.14087157488	2820.47788891255	2671.12310550926	2347.30106789923	2559.39840316667	1877.30081695914	0	1345.5966617279
24582.0980736448	58	4	"Retired"	"Tier_3"	3687.31471104671	3350.49444943852	1024.09104289026	2626.06531988887	1687.95841853821	1129.94132812619	902.323281715306	1100.66700890558	1188.80380463339	1765.31624807801	379.01334881237
59945.1025906045	40	4	"Self_Employed"	"Tier_2"	11989.0205181209	4778.84100359815	2533.79514863856	8709.18304368634	3738.09112998403	1682.40339801052	1984.87154285973	3273.43249179553	1804.30817285257	5179.46801597231	697.619243573502
33671.7281863929	40	0	"Student"	"Tier_2"	6734.34563727859	0	1317.95627538901	4568.64289150211	1938.70128523727	680.789639609832	808.907175395518	1502.30235697086	1646.23722296525	0	909.65171371301
30915.2027955377	25	2	"Professional"	"Tier_3"	4637.28041933066	2766.79051242623	897.359464505596	4370.51619376186	2240.29402304989	1265.91389781197	1429.00736359729	2050.89952147241	1531.36538369918	2217.34575722706	361.170165545957
22012.4918226589	39	3	"Student"	"Tier_2"	4402.49836453178	0	1021.95499453117	2945.88802328611	1625.10187487396	1020.69878269691	602.595909192678	1611.31915907773	696.320245937758	1681.32113080648	254.583859977047
27068.2200282917	54	3	"Student"	"Tier_1"	8120.46600848752	0	1090.43551515085	3810.65461022706	1484.12077583421	960.453841756719	915.009870302681	1132.00104276233	909.831649405112	1658.26808116765	491.272451458832
24384.0720522275	55	1	"Self_Employed"	"Tier_2"	4876.8144104455	0	758.998462095291	2779.64357412612	1226.90715285537	1208.94421651986	720.626822694857	1329.71736228652	1077.7510215114	2194.42442781752	383.903749874268
84538.1660492253	47	0	"Student"	"Tier_2"	16907.6332098451	0	3569.4278637626	11974.0537964384	4747.95329914619	4206.48709414461	3314.82779497861	6036.17766501606	2777.94019095288	0	1108.25790241271
102483.536350928	42	4	"Professional"	"Tier_3"	15372.5304526392	0	3873.78551301732	11596.6783404679	5128.06105644007	2104.43610034536	4195.48344410089	7367.1974852057	3518.78962170826	9679.17736190954	1188.87678384049
66049.772374733	31	1	"Student"	"Tier_2"	13209.9544749466	0	2331.43957785724	7016.92889971375	5068.26265079191	2460.84157331509	3194.47047640902	3840.43792720897	3184.69983466945	4545.00065689252	849.13182016421
26032.3280280042	47	1	"Professional"	"Tier_1"	7809.69840840125	4250.70463295828	602.726142613028	3805.36316076856	1586.27071743645	1197.61286250508	995.015072724476	2032.00141952145	1211.14581741915	2003.97822723178	485.449968123853
37902.2223126387	58	1	"Student"	"Tier_1"	11370.6666937916	7574.35495391129	1554.04522313216	4807.67731476003	2006.98861343591	1040.83807948693	1556.99834517582	1891.17949773188	1308.21369719482	3613.6668792985	569.214447124952
16501.1163854819	38	0	"Professional"	"Tier_1"	4950.33491564458	2217.41392469964	394.623999767232	2064.85390668118	990.400011820108	813.575264010596	498.152503527441	1245.34952965631	526.82768145559	0	430.234318970361
22573.1251204125	44	0	"Professional"	"Tier_3"	3385.96876806187	0	507.492577169518	3255.54915404735	1661.25366508116	901.36507997292	1110.80586445449	1639.7238374224	1060.48640930316	0	475.913562834081
32438.1008173091	58	1	"Retired"	"Tier_3"	4865.71512259636	0	794.473974279312	4254.40699220738	1856.86095805425	1062.18368149395	874.247288510966	1872.1588107873	1126.61704577431	2805.84363501882	898.35696053564
24372.4893573808	25	1	"Retired"	"Tier_1"	7311.74680721423	2893.37285388991	756.668556417684	3259.7285371007	1640.60952457164	989.793292566592	976.676497539446	1785.19550451733	1213.5121356319	1792.78787929833	581.580654775325
26245.3417023514	32	0	"Student"	"Tier_3"	3936.80125535271	0	612.018477095636	3029.42359392944	2009.86483603953	1000.82128408235	554.777635140232	1538.74067662299	1295.84103797811	0	416.320533294223
20813.5437077201	26	2	"Retired"	"Tier_1"	6244.06311231603	0	830.875720368234	2669.73812847588	1505.67920323032	933.373199445316	937.425572464643	1652.40375723169	956.153452065656	2010.24203795702	282.750679305596
73563.4203239479	53	2	"Retired"	"Tier_3"	11034.5130485922	0	1749.60490806647	7739.85928017891	4175.654677449	2031.14511278847	2386.99206382622	5567.09810968563	3275.93948272523	4629.46819735726	1847.72571495776
19151.0338295038	64	4	"Retired"	"Tier_3"	2872.65507442557	0	806.498840582001	2670.08101219524	1323.22487750767	664.625465306566	816.504148279232	1068.9622975902	626.167641797941	980.224970318452	403.499241063024
71619.3810639352	42	2	"Student"	"Tier_2"	14323.876212787	4094.70430431389	2087.58856626146	8344.49270419386	4555.79577750839	1444.73210106871	1835.35558489178	3110.15816909281	2932.17034207263	4790.1740121949	1974.33611493433
13082.088761625	56	3	"Professional"	"Tier_2"	2616.417752325	0	418.453084515223	1502.76522401945	954.746547192976	340.995058678392	472.49166002867	620.937311570428	532.367429017695	789.245632918148	327.091707082079
22844.5852402689	58	1	"Student"	"Tier_2"	4568.91704805379	3373.84473621844	1031.46586304589	2420.43800614361	1386.88846968274	697.56854824529	999.505280417286	1092.43593275448	735.509570446806	1818.08519161494	642.803256148528
30007.6476497718	45	2	"Retired"	"Tier_2"	6001.52952995436	5970.72196592314	1443.26920170521	4293.83186130165	2040.15333021933	1144.0811694044	1250.29846422726	1657.72360555099	1359.25686643434	2967.32195203783	659.954418713302
68484.4632218148	54	0	"Professional"	"Tier_3"	10272.6694832722	0	3201.58162943976	9028.96288865861	4266.70453196838	3166.3152027869	1757.59549110827	4384.82391130444	2648.44822033864	0	2012.77191255159
53563.6574061445	36	3	"Retired"	"Tier_2"	10712.7314812289	0	1258.78127161671	7159.29887614487	3613.04543369381	2347.44975363172	2053.33636147452	3278.04977063089	2637.64530263128	3275.4913228941	1071.69363612997
58993.1671007689	39	2	"Retired"	"Tier_1"	17697.9501302307	5121.44607622968	2883.22806564451	8295.56730858392	3162.98153324296	2067.8594306103	1347.98507876151	3703.3905673944	2390.57166028471	5601.35175253676	1641.0691548785
70571.3564930329	62	2	"Professional"	"Tier_2"	14114.2712986066	0	1824.24850990346	8267.00334642295	3671.78203607044	3425.53831913141	2519.18768066086	4865.47091438022	3277.64327731945	6968.16738912598	1813.72097721306
33828.5765323757	38	3	"Retired"	"Tier_1"	10148.5729597127	1760.70312266492	1360.65157095382	4735.07478008538	2041.03742243652	991.809956269749	973.421973129136	2401.8637410988	1150.31079420399	2551.80905842321	825.91425264887
18538.1744883558	46	1	"Professional"	"Tier_2"	3707.63489767115	3359.6428151071	874.836665483508	2506.82523227953	1186.5801739531	729.458132609994	409.261016124922	946.042725914221	746.654856900363	1722.13024424326	294.464704623832
24150.5043266741	31	1	"Professional"	"Tier_2"	4830.10086533482	0	842.393286508674	2682.52268913685	1477.39211869359	823.547414916617	768.654591648399	1296.29655126059	855.004488770738	1451.89264742676	326.824617131057
13511.60735058	39	3	"Retired"	"Tier_3"	2026.741102587	2185.4739592256	562.614215650592	1373.97415209267	1012.85517928263	328.428720077753	488.408252750788	889.075394132964	641.286147264022	921.127828118798	232.138038398749
67100.398275502	19	4	"Professional"	"Tier_1"	20130.1194826506	0	2592.07176817652	7042.90888099124	4496.99142670235	1438.77619262538	2217.26714952999	3343.75876555579	2559.94274028443	3359.35619470563	1372.56972614679
41477.473171493	54	3	"Student"	"Tier_1"	12443.2419514479	7004.67171412688	1271.33300169974	5906.04080295908	2331.52768236916	1602.30836736675	1246.62853121774	1876.40344241263	1792.75108447252	2549.11370758268	701.310169205237
57718.7811580748	25	0	"Student"	"Tier_2"	11543.756231615	0	1322.13515045887	6449.51271889808	4151.7814748069	2807.99227583997	1506.45381591892	2488.46007435183	2441.41406950772	0	1583.26567999497
36235.2293740883	35	3	"Professional"	"Tier_1"	10870.5688122265	0	1045.03245438044	4730.53060087288	2578.11279445482	1229.99594025806	769.818776939832	1757.37731970181	1717.43668303267	2557.64326802904	378.008206424304
13581.032085705	45	0	"Student"	"Tier_2"	2716.20641714099	779.735017805531	340.657565439651	1835.59382380312	786.373375284077	639.144419334015	549.841335595265	704.703688231325	663.233359231005	0	368.029675926582
27564.8766089263	49	4	"Retired"	"Tier_1"	8269.46298267788	0	1134.49023048331	3272.32826041767	1723.14778040799	1349.04986887257	807.857302794546	1414.77389788711	1094.62068970202	2601.45221445622	757.913691323615
30927.9342692043	35	2	"Retired"	"Tier_2"	6185.58685384085	0	866.176075829561	3817.54612944492	1554.38402144481	1212.40698071174	708.36378923766	2473.21583164768	1032.20856653518	2229.66067358369	830.527504583637
16528.119878531	25	0	"Self_Employed"	"Tier_2"	3305.6239757062	2189.92565933724	685.649876489175	1974.49158183044	841.881209033866	342.88624777489	346.559760669239	860.000951734807	792.948559376802	0	420.531676377582
9363.4948402436	37	3	"Professional"	"Tier_3"	1404.52422603654	1664.62855908522	363.943604686129	1389.44828795917	723.852335409179	278.288944849936	420.12430934585	586.22335460773	389.947416427489	843.691380952147	255.956639581206
42701.8866466821	37	3	"Retired"	"Tier_3"	6405.28299700232	7432.86988681497	1305.6434127786	5576.48394771149	2602.98219639642	1386.03704395963	1906.29638224111	1735.50036585059	1843.7872717399	2559.26715230755	781.683729007139
9899.22081894399	41	2	"Self_Employed"	"Tier_2"	1979.8441637888	1083.12835748144	288.338737524986	1290.19874434137	707.571204127858	440.423830555032	199.633104277243	735.13854463491	354.237452020552	940.858253974324	101.83815247872
20192.1285984094	36	4	"Self_Employed"	"Tier_1"	6057.6385795228	3567.74055661268	913.942572288748	2063.92087737649	1360.67562505265	486.819809666828	804.793871760197	1207.72588426277	633.09471823787	1940.72971943444	499.902524379783
254403.801857972	49	3	"Professional"	"Tier_3"	38160.5702786957	37593.2876725816	11394.4779001393	31349.108161253	15823.3811980251	10390.5167270501	5585.32543620471	17969.124567503	8353.889640137	23317.6531402168	3391.72656746022
15290.7990398895	55	2	"Self_Employed"	"Tier_1"	4587.23971196684	0	313.028745135748	2225.853163143	910.762597448153	610.653927850735	343.715569331654	659.344162606251	700.152460542165	1229.16896758278	257.106563477993
58875.0031442074	38	2	"Professional"	"Tier_2"	11775.0006288415	0	2894.37586176251	6012.35876212738	3809.8939069665	2263.64739950004	2628.81274498571	3241.1534618362	2431.84205415421	5100.94128584579	881.322371472329
8875.63633658301	51	1	"Self_Employed"	"Tier_3"	1331.34545048745	0	384.839599726416	1184.72220318118	527.157959426389	263.168949538831	262.310569366415	677.891974299424	419.110344837154	823.942788577459	139.686790365926
42787.7961043379	24	0	"Retired"	"Tier_1"	12836.3388313014	5368.50841029235	1230.47389506086	4943.59715991029	2799.37674488657	1588.14855167444	1850.30211069238	3231.86815570246	1433.72305730201	0	800.041820853256
25456.4758908696	29	0	"Retired"	"Tier_1"	7636.94276726087	0	592.741487753035	2927.5698050145	1946.82269545804	1262.82853748513	581.019875768635	1021.44628424506	983.12998439278	0	451.18551054458
46116.326948455	44	2	"Professional"	"Tier_2"	9223.26538969099	0	2138.61977627667	4800.55310741777	2371.65593789371	1691.58111398205	929.68812837033	2548.01741514161	1572.96230032371	4347.56258981257	1048.3332778586
49283.9317998162	26	3	"Student"	"Tier_2"	9856.78635996324	0	2149.75026055295	7146.70754007761	3247.79598738153	1623.21504805104	1571.71577056237	2519.25597378409	1673.63424860327	4457.35567580764	552.084267916368
33821.4474099527	55	1	"Student"	"Tier_3"	5073.2171114929	0	1406.70745283725	3662.26314779233	2622.43361182791	714.98061528693	1398.08767762408	2669.41480071937	1533.03327987237	1706.56608400543	908.706976853653
36441.0595477848	47	3	"Retired"	"Tier_2"	7288.21190955697	0	1555.83356771264	4752.65178180772	2090.61269702257	968.149290504741	922.540166751986	2453.95007887655	1368.15832553809	3592.45082450263	1024.24176192637
17266.4366625893	25	4	"Retired"	"Tier_2"	3453.28733251787	0	455.066239292963	1796.66438622346	1379.87039307284	499.501629962102	658.300209042326	890.341459094567	719.550825187289	1318.81995473765	277.172654223524
27954.3198212635	50	2	"Professional"	"Tier_2"	5590.8639642527	0	797.575536176577	2882.73190428775	2007.3528804645	1372.28377992555	803.362462498928	1423.86464631423	1024.39708653433	1971.758947676	424.089813918772
212260.233193088	28	3	"Student"	"Tier_1"	63678.0699579263	0	4706.69616324129	29542.9766359173	15446.7353833271	7671.17054482798	8788.33498910935	8941.04394458998	7789.30327645894	18884.2048051869	5424.28858725766
21928.5811748403	62	0	"Self_Employed"	"Tier_2"	4385.71623496806	1556.36938570269	509.559406771513	2270.37746921257	1273.47021422538	836.340802394129	892.402845095847	1613.14072529246	954.056183824094	0	320.695178138359
82898.8144421991	21	2	"Student"	"Tier_1"	24869.6443326597	11153.0518276715	1925.54456219365	9425.36414209915	5549.55113084271	2771.44175351487	1969.19932182895	5891.6512858989	3544.72562356059	4783.719768768	1788.05384319893
15818.2846956665	58	3	"Professional"	"Tier_1"	4745.48540869994	2548.29928126161	602.527359565918	1711.10402105491	1026.43434929162	732.312276025419	710.059026520845	1264.41402696302	670.11911184292	920.171896183078	356.496622668528
61672.0186081619	41	3	"Retired"	"Tier_1"	18501.6055824486	0	1849.90426115093	7443.36565325963	3798.08539628257	1608.41430250836	1786.56925866922	4574.69972784215	1940.02121820163	4222.23005528051	761.622301652294
59173.8114735766	37	1	"Self_Employed"	"Tier_2"	11834.7622947153	0	1433.40773965547	6713.14272034453	3527.71953366134	1276.57493172019	2704.12940463375	4139.59824175176	2784.30000582117	4405.26523720595	979.084852840093
21273.3790246837	55	3	"Student"	"Tier_1"	6382.0137074051	0	999.773624661115	2160.57962492376	1082.16949201141	1019.39369957045	658.673980403839	856.96738403059	644.874268484074	1565.08035561107	409.662711460522
23202.7347921622	31	1	"Professional"	"Tier_1"	6960.82043764866	0	627.322911847933	2862.76966485584	1808.13982877893	652.589938134173	1052.1368961072	1039.5411683678	704.421613258106	1517.36012287752	233.855682101004
29898.1230532122	46	4	"Professional"	"Tier_1"	8969.43691596367	2872.67214371584	1331.040665784	3440.86341858118	1624.28784731243	1313.05048940168	1332.97925504695	1405.21620854172	1261.38234556642	2720.35023997499	507.526029035557
35962.0611165559	37	2	"Retired"	"Tier_3"	5394.30916748339	0	1174.64671205576	4875.64607432193	2488.25973491807	1698.18563514894	856.249583049587	2839.24226120708	1767.24867345718	3079.89042111328	817.549007241487
22724.6033501492	24	4	"Self_Employed"	"Tier_2"	4544.92067002985	0	561.700614236218	2451.44114279312	1735.87807472584	985.24703983215	1010.58894651729	1740.78731452071	1098.30284195269	1276.94311920198	398.50964655744
17723.2722225741	20	3	"Self_Employed"	"Tier_1"	5316.98166677222	0	390.360669442013	2468.25753939956	1203.17109169477	711.354524640109	435.580020509846	1041.43532105882	785.018316220641	1007.16084470786	478.23519800526
28653.7641725257	40	1	"Professional"	"Tier_3"	4298.06462587885	2008.1493997399	912.598641623136	4027.40803042049	2125.25487052815	994.614567723762	605.800461194571	1186.84922219082	1030.74185062546	2552.54936004887	534.471691516189
29305.8492942338	51	2	"Student"	"Tier_3"	4395.87739413508	0	1147.3890711271	3903.77888097579	2216.18602310972	1118.57032816416	1138.61331767934	2312.07626139244	1085.96607131875	2369.4950748164	701.828830405566
27583.6502682663	22	3	"Retired"	"Tier_1"	8275.09508047989	0	1360.60978829498	3404.55673331798	2116.93366760424	893.62683110931	1021.07934040626	1528.78126292748	1067.1176495279	2686.05147369178	682.881391436452
10294.5539753894	32	2	"Retired"	"Tier_2"	2058.91079507788	1903.83724679294	508.866100224829	1401.23406941571	529.48752539491	230.328373852576	241.541710610059	744.896587794203	493.176642571263	831.368058645433	281.626911281449
35865.9548604886	61	0	"Retired"	"Tier_3"	5379.89322907329	6092.53393022769	1062.9861257942	4234.55108523975	2615.91356307285	1468.36353326649	1761.46367882276	2467.2063262336	1604.35395529026	0	645.625477276476
24119.448960896	51	0	"Self_Employed"	"Tier_1"	7235.83468826879	0	629.493485936528	3034.44052871713	1753.3569374573	797.928890412584	917.490963036474	1698.86751286823	826.356535201404	0	609.122023596187
22302.6591553889	64	2	"Self_Employed"	"Tier_2"	4460.53183107779	0	1069.71046170979	2674.54090521815	1225.25426043742	895.2453093922	634.042409865926	1098.0784608103	857.66541580987	2073.21350053942	356.879097266298
6512.4290439432	26	0	"Student"	"Tier_2"	1302.48580878864	0	316.559540238136	747.543290773345	337.103400647587	223.09710733292	242.822532678678	474.7191341523	206.828515847163	0	90.9687088585418
31555.6377237211	40	1	"Retired"	"Tier_2"	6311.12754474423	0	1114.4387533713	4295.07095018333	1593.94792632658	1346.04138402363	1559.28364758393	1360.56648429393	1384.28300090885	2821.07640790515	490.755928411819
18722.5397077054	21	3	"Student"	"Tier_2"	3744.50794154108	0	528.122927573309	2599.71464974778	982.134724213373	847.343297222162	624.434630075933	1301.3085810244	900.706459543656	1471.83604917001	514.660643304556
36669.9712561788	22	4	"Retired"	"Tier_2"	7333.99425123576	4752.8117497526	1123.51340347571	4870.556339439	2183.21745787843	1145.94630729945	1568.50789950809	2687.26760069489	1429.78621907557	3402.46444089296	756.508991190525
12661.2396220829	47	3	"Retired"	"Tier_2"	2532.24792441657	1560.20038757106	467.518903234014	1845.97857616885	886.784885562557	416.28838884668	430.587415902801	539.724059898054	631.107181979989	956.681390524785	260.885999550082
33565.0476673645	22	4	"Retired"	"Tier_1"	10069.5143002094	5500.01064972612	1027.52407884527	3712.4658586344	1926.74803347706	1564.5430972517	1547.62134790355	1617.47755289476	1434.08808162308	1989.2134392309	830.93287009149
19549.3885867645	26	0	"Student"	"Tier_1"	5864.81657602936	0	407.53875330145	2930.97190927831	1061.37708942613	465.85012251271	755.612573760024	1311.63041835405	841.258464578152	0	338.141847751819
31050.9709475312	40	0	"Retired"	"Tier_1"	9315.29128425934	2311.61393567734	821.790872646983	3143.71967218682	2307.99637685003	1351.31551569631	742.333850496199	2270.7808377464	1238.89797153799	0	882.101752792603
42471.338469104	37	3	"Self_Employed"	"Tier_2"	8494.26769382081	7762.20547207625	1697.85047172926	4936.31126527495	2758.13860618524	2007.06354114386	1873.03100040235	1955.17950795198	1357.18979145801	3189.81085504162	721.232390570892
46332.1361153302	46	2	"Self_Employed"	"Tier_1"	13899.6408345991	0	1591.09710914893	5941.28414912263	2947.17526479336	2122.52353548676	1026.16269183636	3331.16379785019	1507.47886142209	4318.62211229531	708.785817519549
33430.4800430019	44	0	"Self_Employed"	"Tier_1"	10029.1440129006	0	1598.76375484822	4940.68965419768	2408.43319522839	727.210866579752	1261.0003646875	1516.24946905864	1335.99242554107	0	662.509833376931
25830.3812891427	50	2	"Professional"	"Tier_2"	5166.07625782854	0	980.900438340475	3800.11795831313	1939.42527418519	1045.63713719079	1136.39410887219	1361.64471211124	968.03575378382	2338.20271617347	665.021992982946
52753.8224637694	36	1	"Professional"	"Tier_3"	7913.07336956541	3764.8601656216	1772.82864183552	7513.42775045994	3570.86912059961	1817.8830478457	1161.7123117462	3747.98814864916	2295.63620058623	4968.1218545541	529.933172301792
12576.484145925	58	3	"Self_Employed"	"Tier_3"	1886.47262188874	0	496.542354037938	1566.10937182457	847.415744132008	483.127944957185	314.501173224681	750.918723997946	379.341441105534	634.676148700019	228.429533034494
